Site,Longitude,Latitude,Total Data Traffic(DL+UL): MB, DL PDCP Throughput (Mbps),Area Code,Area LTE Traffic  %,Area  DL PDCP Throughput (Mbps),Category,Site Name,REGION,UNION,THANA,Area Name
NGSDR72,90.49995,23.61644,12378.6,12.1,NGSDR,0.86,11.97,High LTE traffic.Throughput>10 Mbps ,AJIMGANJ2,DHAKA SOUTH,NARAYANGANJ PAURASHAVA,NARAYANGANJ SADAR,NARAYANGANJ METRO
NGSDRB7,90.488664,23.626786,17658.1,12.7,NGSDR,0.86,11.97,High LTE traffic.Throughput>10 Mbps ,Masdair3,DHAKA SOUTH,ENAYETNAGAR,NARAYANGANJ SADAR,NARAYANGANJ METRO
DHGUL03,90.4057096,23.79695051,3900.1,10.6,DHGUL,0.86,10.90,High LTE traffic.Throughput>10 Mbps ,Banani North,DHAKA METRO,WARD NO-19,GULSHAN,GULSHAN
DHGUL04,90.4173934,23.78360312,4416.3,10.3,DHGUL,0.86,10.90,High LTE traffic.Throughput>10 Mbps ,Gulshan,DHAKA METRO,WARD NO-19 (PART),GULSHAN,GULSHAN
DHGUL08,90.4169686,23.7782975,5572.3,11.1,DHGUL,0.86,10.90,High LTE traffic.Throughput>10 Mbps ,Gulshan_138,DHAKA METRO,WARD NO-19 (PART),GULSHAN,GULSHAN
DHGUL10,90.42522259,23.79443951,3200.1,11.1,DHGUL,0.86,10.90,High LTE traffic.Throughput>10 Mbps ,Shahajadpur,DHAKA METRO,WARD NO-18,GULSHAN,GULSHAN
DHGUL11,90.4101096,23.79973751,5525.5,9.3,DHGUL,0.86,10.90,High LTE traffic.Throughput>10 Mbps ,Gulshan_Rd_60,DHAKA METRO,WARD NO-19 (PART),GULSHAN,GULSHAN
DHGUL13,90.41713779,23.78105313,333.0,8.1,DHGUL,0.86,10.90,High LTE traffic.Throughput>10 Mbps ,Silver_IBS_1_4th_Flr,DHAKA METRO,WARD NO-19 (PART),GULSHAN,GULSHAN
DHGUL15,90.3991996,23.78507651,10185.4,10.8,DHGUL,0.86,10.90,High LTE traffic.Throughput>10 Mbps ,Chairmanbari,DHAKA METRO,WARD NO-20 (PART),GULSHAN,GULSHAN
DHGUL16,90.4149446,23.7744905,5312.0,10.5,DHGUL,0.86,10.90,High LTE traffic.Throughput>10 Mbps ,Gulshan_Rd_2,DHAKA METRO,WARD NO-19 (PART),GULSHAN,GULSHAN
DHGUL17,90.4003596,23.7924405,4548.1,11.7,DHGUL,0.86,10.90,High LTE traffic.Throughput>10 Mbps ,Sainik Club_Reloc,DHAKA METRO,WARD NO-19 (PART),GULSHAN,GULSHAN
DHGUL19,90.4163996,23.78146051,9973.3,12.1,DHGUL,0.86,10.90,High LTE traffic.Throughput>10 Mbps ,Uday Tower IBS_L-13 to L-,DHAKA METRO,WARD NO-19,GULSHAN,GULSHAN
DHGUL20,90.42341723,23.79199016,4738.3,12.7,DHGUL,0.86,10.90,High LTE traffic.Throughput>10 Mbps ,Shahajadpur_Ka,DHAKA METRO,WARD NO-18,GULSHAN,GULSHAN
DHGUL21,90.41209959,23.80232051,2578.4,11.8,DHGUL,0.86,10.90,High LTE traffic.Throughput>10 Mbps ,Debonair Gulshan 79,DHAKA METRO,WARD NO-19,GULSHAN,GULSHAN
DHGUL23,90.40202737,23.78083079,194.8,4.5,DHGUL,0.86,10.90,High LTE traffic.Throughput>10 Mbps ,Red Crescent Concord_IBS,DHAKA METRO,WARD NO-20 (PART),GULSHAN,GULSHAN
DHGUL24,90.40141859,23.78838051,3528.0,12.0,DHGUL,0.86,10.90,High LTE traffic.Throughput>10 Mbps ,Banani_Rd_3,DHAKA METRO,WARD NO-19 (PART),GULSHAN,GULSHAN
DHGUL25,90.41441857,23.78126963,5171.0,11.2,DHGUL,0.86,10.90,High LTE traffic.Throughput>10 Mbps ,Gulshan_Rd_23,DHAKA METRO,WARD NO-19 (PART),GULSHAN,GULSHAN
DHGUL26,90.4143016,23.79960051,1328.8,10.1,DHGUL,0.86,10.90,High LTE traffic.Throughput>10 Mbps ,Gulshan_Rd_84,DHAKA METRO,WARD NO-19 (PART),GULSHAN,GULSHAN
DHGUL27,90.4089096,23.78187051,3306.7,12.0,DHGUL,0.86,10.90,High LTE traffic.Throughput>10 Mbps ,TB Gate_Reloc,DHAKA METRO,WARD NO-20 (PART),GULSHAN,GULSHAN
DHGUL28,90.4076296,23.79213051,3902.2,11.4,DHGUL,0.86,10.90,High LTE traffic.Throughput>10 Mbps ,Banani_Road_17,DHAKA METRO,WARD NO-19,GULSHAN,GULSHAN
DHGUL30,90.4187236,23.79174051,2272.0,11.2,DHGUL,0.86,10.90,High LTE traffic.Throughput>10 Mbps ,Gulshan_Rd_108,DHAKA METRO,WARD NO-19 (PART),GULSHAN,GULSHAN
DHGUL32,90.41000445,23.79565619,1869.2,12.4,DHGUL,0.86,10.90,High LTE traffic.Throughput>10 Mbps ,Gulshan_Rd_50,DHAKA METRO,WARD NO-19 (PART),GULSHAN,GULSHAN
DHGUL33,90.40448959,23.78888051,2043.2,11.8,DHGUL,0.86,10.90,High LTE traffic.Throughput>10 Mbps ,Banani Rd 5,DHAKA METRO,WARD NO-19,GULSHAN,GULSHAN
DHGUL34,90.41869352,23.79524786,4051.3,10.7,DHGUL,0.86,10.90,High LTE traffic.Throughput>10 Mbps ,Gulshan_Rd_96,DHAKA METRO,WARD NO-19 (PART),GULSHAN,GULSHAN
DHGUL35,90.41466592,23.79319234,139.3,0.0,DHGUL,0.86,10.90,High LTE traffic.Throughput>10 Mbps ,Westin Hotel IBS,DHAKA METRO,WARD NO-19 (PART),GULSHAN,GULSHAN
DHGUL37,90.4032216,23.79075051,3053.6,9.5,DHGUL,0.86,10.90,High LTE traffic.Throughput>10 Mbps ,Banani Rd 11,DHAKA METRO,WARD NO-19 (PART),GULSHAN,GULSHAN
DHGUL41,90.40642134,23.80024468,859.5,10.2,DHGUL,0.86,10.90,High LTE traffic.Throughput>10 Mbps ,Banani_Rd_18,DHAKA METRO,WARD NO-19 (PART),GULSHAN,GULSHAN
DHGUL42,90.40385751,23.78313247,5857.9,10.3,DHGUL,0.86,10.90,High LTE traffic.Throughput>10 Mbps ,T__T_Mohila_College,DHAKA METRO,WARD NO-20 (PART),GULSHAN,GULSHAN
DHGUL43,90.4088596,23.78890051,3889.1,6.5,DHGUL,0.86,10.90,High LTE traffic.Throughput>10 Mbps ,Banani Rd 7_Reloc,DHAKA METRO,WARD NO-19 (PART),GULSHAN,GULSHAN
DHGUL47,90.41366627,23.79511162,627.5,9.5,DHGUL,0.86,10.90,High LTE traffic.Throughput>10 Mbps ,Landmark IBS,DHAKA METRO,WARD NO-19 (PART),GULSHAN,GULSHAN
DHGUL50,90.4175826,23.78075051,8263.5,11.4,DHGUL,0.86,10.90,High LTE traffic.Throughput>10 Mbps ,GULSHAN RD130_900,DHAKA METRO,WARD NO-19 (PART),GULSHAN,GULSHAN
DHGUL53,90.403696,23.793475,143.7,5.9,DHGUL,0.86,10.90,High LTE traffic.Throughput>10 Mbps ,Sher Tower IBS,DHAKA METRO,WARD NO-19 (PART),GULSHAN,GULSHAN
DHGUL57,90.403275,23.793947,49.0,6.9,DHGUL,0.86,10.90,High LTE traffic.Throughput>10 Mbps ,ABC House IBS,DHAKA METRO,WARD NO-19 (PART),GULSHAN,GULSHAN
DHGUL59,90.41530559,23.78491751,2192.1,9.5,DHGUL,0.86,10.90,High LTE traffic.Throughput>10 Mbps ,Gulshan Rd 30,DHAKA METRO,WARD NO-19 (PART),GULSHAN,GULSHAN
DHGUL64,90.4198666,23.80020251,1975.1,10.7,DHGUL,0.86,10.90,High LTE traffic.Throughput>10 Mbps ,Embassy Rd_Reloc_BL,DHAKA METRO,WARD NO-18,GULSHAN,GULSHAN
DHGUL65,90.4179166,23.78905651,6892.3,12.6,DHGUL,0.86,10.90,High LTE traffic.Throughput>10 Mbps ,Gulshan Rd 114,DHAKA METRO,WARD NO-19 (PART),GULSHAN,GULSHAN
DHGUL66,90.42363859,23.80000051,632.8,7.8,DHGUL,0.86,10.90,High LTE traffic.Throughput>10 Mbps ,Pragati sharani,DHAKA METRO,WARD NO-18,GULSHAN,GULSHAN
DHGUL71,90.41622459,23.78120329,9585.7,14.2,DHGUL,0.86,10.90,High LTE traffic.Throughput>10 Mbps ,DCS_Robi Corporate Office_IBS,DHAKA METRO,WARD NO-19 (PART),GULSHAN,GULSHAN
DHGUL72,90.414,23.794362,264.9,6.4,DHGUL,0.86,10.90,High LTE traffic.Throughput>10 Mbps ,DCS_Bilquis Tower_IBS,DHAKA METRO,WARD NO-19 (PART),GULSHAN,GULSHAN
DHGULB5,90.4242846,23.79244651,1227.0,9.3,DHGUL,0.86,10.90,High LTE traffic.Throughput>10 Mbps ,Confidence Center_IBS,DHAKA METRO,WARD NO-18,GULSHAN,GULSHAN
DHGULB8,90.406639,23.792412,38.5,5.9,DHGUL,0.86,10.90,High LTE traffic.Throughput>10 Mbps ,DCS_Hotel Innotel_IBS,DHAKA METRO,WARD NO-19,GULSHAN,GULSHAN
DHGULC0,90.4163536,23.78163051,734.9,7.4,DHGUL,0.86,10.90,High LTE traffic.Throughput>10 Mbps ,DCS_Lotus Kamal Tower-2_IBS,DHAKA METRO,WARD NO-19,GULSHAN,GULSHAN
DHGULC1,90.42519474,23.78968377,1255.9,11.2,DHGUL,0.86,10.90,High LTE traffic.Throughput>10 Mbps ,DCS_Suvastu Nazar Vally_Residence_IBS,DHAKA METRO,WARD NO-18,GULSHAN,GULSHAN
DHGULC5,90.41644259,23.78763851,614.4,9.7,DHGUL,0.86,10.90,High LTE traffic.Throughput>10 Mbps ,DCS_Bulus Center_IBS,DHAKA METRO,WARD NO-19,GULSHAN,GULSHAN
DHGULD5,90.41654959,23.79485051,4373.1,10.8,DHGUL,0.86,10.90,High LTE traffic.Throughput>10 Mbps ,Gulshan 95,DHAKA METRO,WARD NO-19 (PART),GULSHAN,GULSHAN
DHGULD7,90.4143696,23.77761051,1862.3,11.4,DHGUL,0.86,10.90,High LTE traffic.Throughput>10 Mbps ,Tradexcel Graphix,DHAKA METRO,WARD NO-19,GULSHAN,GULSHAN
DHGULD8,90.4140996,23.79026051,3005.8,10.3,DHGUL,0.86,10.90,High LTE traffic.Throughput>10 Mbps ,Lakeshore,DHAKA METRO,WARD NO-19 (PART),GULSHAN,GULSHAN
DHGULD9,90.4121196,23.77495051,2220.1,9.7,DHGUL,0.86,10.90,High LTE traffic.Throughput>10 Mbps ,Aziz Tech,DHAKA METRO,WARD NO-20 (PART),GULSHAN,GULSHAN
DHGULF4,90.4023996,23.7965105,4896.1,10.8,DHGUL,0.86,10.90,High LTE traffic.Throughput>10 Mbps ,Banani Road 23,DHAKA METRO,WARD NO-19 (PART),GULSHAN,GULSHAN
DHGULF5,90.409007,23.785395,4003.0,11.1,DHGUL,0.86,10.90,High LTE traffic.Throughput>10 Mbps ,KARAIL T&T COLONY,DHAKA METRO,WARD NO-19 (PART),GULSHAN,GULSHAN
DHGULG8,90.416884,23.783326,45.2,5.8,DHGUL,0.86,10.90,High LTE traffic.Throughput>10 Mbps ,Premier Square IBS,DHAKA METRO,WARD NO-19 (PART),GULSHAN,GULSHAN
DHGULH6,90.4015946,23.79027711,508.9,8.1,DHGUL,0.86,10.90,High LTE traffic.Throughput>10 Mbps ,IBS_Dominno Builders Ltd,DHAKA METRO,WARD NO-19 (PART),GULSHAN,GULSHAN
DHGULJ7,90.408,23.78,1008.6,7.9,DHGUL,0.86,10.90,High LTE traffic.Throughput>10 Mbps ,IBS_Green Delta Insurance Co.,DHAKA METRO,WARD NO-19 (PART),GULSHAN,GULSHAN
DHGULK8,90.40267,23.79324,4581.7,11.9,DHGUL,0.86,10.90,High LTE traffic.Throughput>10 Mbps ,Banani c Rd 6_Reloc,DHAKA METRO,WARD NO-19 (PART),GULSHAN,GULSHAN
DHGULN2,90.41359,23.80908,3689.5,12.3,DHGUL,0.86,10.90,High LTE traffic.Throughput>10 Mbps ,Anannaya Shopping Complex,DHAKA METRO,WARD NO-18,GULSHAN,GULSHAN
DHGULN3,90.41368,23.79713,4266.8,11.4,DHGUL,0.86,10.90,High LTE traffic.Throughput>10 Mbps ,"Bank Al Falah Building, Gulshan 2",DHAKA METRO,WARD NO-19 (PART),GULSHAN,GULSHAN
DHGULN4,90.4063,23.77939,9975.0,12.6,DHGUL,0.86,10.90,High LTE traffic.Throughput>10 Mbps ,Mohakhali Rd-9,DHAKA METRO,WARD NO-20 (PART),GULSHAN,GULSHAN
DHGULN5,90.41664,23.7798,2418.8,10.7,DHGUL,0.86,10.90,High LTE traffic.Throughput>10 Mbps ,Bir Uttam Mir Sawkat Road_CC,DHAKA METRO,WARD NO-19 (PART),GULSHAN,GULSHAN
DHGULO0,90.40694,23.79127,1951.9,10.7,DHGUL,0.86,10.90,High LTE traffic.Throughput>10 Mbps ,Banani Block-E,DHAKA METRO,WARD NO-19 (PART),GULSHAN,GULSHAN
DHGULO1,90.40956,23.79233,4903.1,11.3,DHGUL,0.86,10.90,High LTE traffic.Throughput>10 Mbps ,Banani Road 19/A,DHAKA METRO,WARD NO-19 (PART),GULSHAN,GULSHAN
DHGULO2,90.42397,23.79379,4725.4,11.3,DHGUL,0.86,10.90,High LTE traffic.Throughput>10 Mbps ,Bir Uttam Rafiqul Islam Avenue,DHAKA METRO,WARD NO-18,GULSHAN,GULSHAN
DHGULO3,90.41934,23.78777,1683.2,10.9,DHGUL,0.86,10.90,High LTE traffic.Throughput>10 Mbps ,Gulshan-2 Road 118,DHAKA METRO,WARD NO-19 (PART),GULSHAN,GULSHAN
DHGULO5,90.41419,23.80201,237.2,10.2,DHGUL,0.86,10.90,High LTE traffic.Throughput>10 Mbps ,Gulshan-2_Road-81,DHAKA METRO,WARD NO-19 (PART),GULSHAN,GULSHAN
DHGULO6,90.40382,23.77905,3508.2,9.6,DHGUL,0.86,10.90,High LTE traffic.Throughput>10 Mbps ,Mohakhali_School Road,DHAKA METRO,WARD NO-20 (PART),GULSHAN,GULSHAN
DHGULO7,90.424,23.79047,7450.7,12.5,DHGUL,0.86,10.90,High LTE traffic.Throughput>10 Mbps ,Shahadpur_Ka-50/3,DHAKA METRO,WARD NO-18,GULSHAN,GULSHAN
DHGULO9,90.41605,23.80392,2713.8,12.2,DHGUL,0.86,10.90,High LTE traffic.Throughput>10 Mbps ,Gulshan-2_Road-71,DHAKA METRO,WARD NO-19 (PART),GULSHAN,GULSHAN
DHGULP0,90.41694,23.81093,5421.7,13.8,DHGUL,0.86,10.90,High LTE traffic.Throughput>10 Mbps ,Kalachandpur3,DHAKA METRO,WARD NO-18,GULSHAN,GULSHAN
DHGULP2,90.408917,23.795222,1043.2,8.3,DHGUL,0.86,10.90,High LTE traffic.Throughput>10 Mbps ,Bracnet,DHAKA METRO,WARD NO-19 (PART),GULSHAN,GULSHAN
DHGULP3,90.4161,23.79679,2002.3,11.9,DHGUL,0.86,10.90,High LTE traffic.Throughput>10 Mbps ,Gulshan-2_Road-86,DHAKA METRO,WARD NO-19 (PART),GULSHAN,GULSHAN
DHGULP6,90.41412,23.79385,4996.8,10.6,DHGUL,0.86,10.90,High LTE traffic.Throughput>10 Mbps ,Gulshan North_Road- 46,DHAKA METRO,WARD NO-19 (PART),GULSHAN,GULSHAN
DHGULP7,90.40431,23.79209,1054.5,9.8,DHGUL,0.86,10.90,High LTE traffic.Throughput>10 Mbps ,Banani_Block-D_Road-13,DHAKA METRO,WARD NO-19 (PART),GULSHAN,GULSHAN
DHGULP8,90.41737,23.77443,3297.3,10.6,DHGUL,0.86,10.90,High LTE traffic.Throughput>10 Mbps ,S.M. Group,DHAKA METRO,WARD NO-19 (PART),GULSHAN,GULSHAN
DHGULQ9,90.42203,23.80174,3894.0,11.2,DHGUL,0.86,10.90,High LTE traffic.Throughput>10 Mbps ,Park Road_baridhara,DHAKA METRO,WARD NO-18,GULSHAN,GULSHAN
CMCDG02,91.29878059,23.09024652,17906.7,9.3,CMCDG,0.83,7.61,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Gunabati,NOAKHALI,GUNABATI,CHAUDDAGRAM,FENI OUTER
CMCDG03,91.33444659,23.11247252,12830.7,8.7,CMCDG,0.83,7.61,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Jogonnath_Dighi,NOAKHALI,JAGANNATH DIGHI,CHAUDDAGRAM,FENI OUTER
CMCDG04,91.31597311,23.19719336,6476.0,9.5,CMCDG,0.83,7.61,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Batisha_bazar,NOAKHALI,BATISHA,CHAUDDAGRAM,FENI OUTER
CMCDG06,91.31399859,23.23002652,19847.0,6.6,CMCDG,0.83,7.61,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Chouddogram,NOAKHALI,CHAUDDAGRAM,CHAUDDAGRAM,FENI OUTER
CMCDG08,91.2986626,23.21962029,16241.5,6.7,CMCDG,0.83,7.61,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Chandiskara,NOAKHALI,CHAUDDAGRAM PAURASHAVA,CHAUDDAGRAM,FENI OUTER
CMCDG10,91.31397059,23.22369553,19451.8,7.6,CMCDG,0.83,7.61,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Chouddagram,NOAKHALI,CHAUDDAGRAM PAURASHAVA,CHAUDDAGRAM,FENI OUTER
CMCDG12,91.306332,23.166972,4819.4,7.5,CMCDG,0.83,7.61,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Patodda,NOAKHALI,CHEORA,CHAUDDAGRAM,FENI OUTER
CMCDG14,91.279643,23.184256,13056.8,7.8,CMCDG,0.83,7.61,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Tarashail_Bazar,NOAKHALI,KANKAPAIT,CHAUDDAGRAM,FENI OUTER
CMCDG15,91.33941359,23.07924552,11925.8,6.9,CMCDG,0.83,7.61,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,West_Dekra,NOAKHALI,ALKARA,CHAUDDAGRAM,FENI OUTER
CMCDG20,91.26011,23.2495,27710.2,8.1,CMCDG,0.83,7.61,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Meshtoli,NOAKHALI,MUNSHIRHAT,CHAUDDAGRAM,FENI OUTER
CMCDG21,91.27399836,23.16274776,13725.9,6.9,CMCDG,0.83,7.61,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Kankapaita,NOAKHALI,KANKAPAIT,CHAUDDAGRAM,FENI OUTER
CMCDG22,91.28266626,23.10919496,5862.8,6.7,CMCDG,0.83,7.61,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Fuler_Nawry,NOAKHALI,GUNABATI,CHAUDDAGRAM,FENI OUTER
CMCDG23,91.303819,23.120663,7085.3,7.1,CMCDG,0.83,7.61,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Shukchail,NOAKHALI,JAGANNATH DIGHI,CHAUDDAGRAM,FENI OUTER
CMCDG24,91.26886059,23.20363952,15969.3,8.1,CMCDG,0.83,7.61,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Boilpur Karapati,NOAKHALI,MUNSHIRHAT,CHAUDDAGRAM,FENI OUTER
CMCDG25,91.31572059,23.08541653,7069.4,5.7,CMCDG,0.83,7.61,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Kunja_Sripur_25(37)m_land,NOAKHALI,ALKARA,CHAUDDAGRAM,FENI OUTER
CMCDG27,91.312857,23.106059,7930.6,6.7,CMCDG,0.83,7.61,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Al Amin Bazar,NOAKHALI,GUNABATI,CHAUDDAGRAM,FENI OUTER
CMCDG28,91.2353056,23.26583353,7944.8,9.2,CMCDG,0.83,7.61,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Fakirhat Chowmuhoni Bazar,NOAKHALI,SHUBHAPUR,CHAUDDAGRAM,FENI OUTER
CMCDG29,91.34466659,23.09188952,6811.5,7.9,CMCDG,0.83,7.61,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,"Padua,Gunbati_warid",NOAKHALI,ALKARA,CHAUDDAGRAM,FENI OUTER
CMCDG33,91.295054,23.285997,18104.1,8.1,CMCDG,0.83,7.61,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Baburchi_Bazar_New,NOAKHALI,GHOLPASHA,CHAUDDAGRAM,FENI OUTER
CMCDG52,91.30685959,23.14388052,7946.1,8.3,CMCDG,0.83,7.61,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Neora,NOAKHALI,CHEORA,CHAUDDAGRAM,FENI OUTER
CMCDG55,91.31693,23.16807,11759.6,8.4,CMCDG,0.83,7.61,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Amzader Bazar,NOAKHALI,BATISHA,CHAUDDAGRAM,FENI OUTER
CMCDG56,91.30816959,23.24403052,7208.8,7.2,CMCDG,0.83,7.61,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Nobogram,NOAKHALI,CHAUDDAGRAM PAURASHAVA,CHAUDDAGRAM,FENI OUTER
CMCDG59,91.32048959,23.13757053,10029.9,8.4,CMCDG,0.83,7.61,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Sonapur_Chauddagram,NOAKHALI,JAGANNATH DIGHI,CHAUDDAGRAM,FENI OUTER
CPSDR01,90.67048959,23.23403051,13403.7,7.4,CPSDR,0.81,7.26,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,DC_Court,COMILLA,TARPUR CHANDI,CHANDPUR SADAR,CHANDPUR METRO
CPSDR02,90.65577759,23.22611151,23139.7,5.6,CPSDR,0.81,7.26,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Guakhola(new),COMILLA,CHANDPUR PAURASHAVA,CHANDPUR SADAR,CHANDPUR METRO
CPSDR03,90.75372959,23.25170051,11204.9,7.1,CPSDR,0.81,7.26,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Mohamaya_BL,COMILLA,SHAH MAHMUDPUR,CHANDPUR SADAR,CHANDPUR METRO
CPSDR04,90.69405059,23.25858252,4992.2,6.3,CPSDR,0.81,7.26,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Baburhat,COMILLA,MAISHADI,CHANDPUR SADAR,CHANDPUR METRO
CPSDR05,90.64599151,23.21941948,17490.1,6.1,CPSDR,0.81,7.26,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Puran Bazar_Chandpur,COMILLA,IBRAHIMPUR,CHANDPUR SADAR,CHANDPUR METRO
CPSDR06,90.6603506,23.23058451,12142.0,5.8,CPSDR,0.81,7.26,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Biponibagh,COMILLA,CHANDPUR PAURASHAVA,CHANDPUR SADAR,CHANDPUR METRO
CPSDR07,90.69738848,23.1902783,2316.8,8.3,CPSDR,0.81,7.26,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Bagra_Bazar_new,COMILLA,BALIA,CHANDPUR SADAR,CHANDPUR METRO
CPSDR08,90.68881989,23.28825443,4688.1,7.2,CPSDR,0.81,7.26,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Munshirhat 55m land,COMILLA,BISHNUPUR,CHANDPUR SADAR,CHANDPUR METRO
CPSDR09,90.68590559,23.24417151,10144.4,8.9,CPSDR,0.81,7.26,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Motkhola,COMILLA,MAISHADI,CHANDPUR SADAR,CHANDPUR METRO
CPSDR11,90.732548,23.25792,8643.6,8.0,CPSDR,0.81,7.26,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Kumardugi,COMILLA,SHAH MAHMUDPUR,CHANDPUR SADAR,CHANDPUR METRO
CPSDR12,90.6544416,23.23111051,17935.6,5.3,CPSDR,0.81,7.26,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Koralia_Road,COMILLA,CHANDPUR PAURASHAVA,CHANDPUR SADAR,CHANDPUR METRO
CPSDR14,90.669047,23.21413813,5622.1,8.2,CPSDR,0.81,7.26,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Eachalee,COMILLA,BALIA,CHANDPUR SADAR,CHANDPUR METRO
CPSDR15,90.64921459,23.18764751,6176.2,7.6,CPSDR,0.81,7.26,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Bahoria Bazar 42m Land,COMILLA,SAKHUA,CHANDPUR SADAR,CHANDPUR METRO
CPSDR16,90.67974959,23.23619451,15232.6,7.8,CPSDR,0.81,7.26,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Wireless_gate,COMILLA,TARPUR CHANDI,CHANDPUR SADAR,CHANDPUR METRO
CPSDR17,90.66563159,23.22858651,24374.6,6.5,CPSDR,0.81,7.26,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Sonali Gate,COMILLA,CHANDPUR PAURASHAVA,CHANDPUR SADAR,CHANDPUR METRO
CPSDR20,90.728553,23.230164,2404.0,9.8,CPSDR,0.81,7.26,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Paikdi,COMILLA,SHAH MAHMUDPUR,CHANDPUR SADAR,CHANDPUR METRO
CPSDR21,90.67096959,23.24883052,4131.8,5.3,CPSDR,0.81,7.26,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Tetoitola 25m,COMILLA,TARPUR CHANDI,CHANDPUR SADAR,CHANDPUR METRO
CPSDR22,90.6689396,23.28211052,3196.8,6.0,CPSDR,0.81,7.26,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Soformali 25m,COMILLA,KALYANPUR,CHANDPUR SADAR,CHANDPUR METRO
CPSDR23,90.68930959,23.16883052,7615.0,8.9,CPSDR,0.81,7.26,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Fakrabad,COMILLA,BALIA,CHANDPUR SADAR,CHANDPUR METRO
CPSDR24,90.6966096,23.20739051,2445.8,8.5,CPSDR,0.81,7.26,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Nanupur,COMILLA,BAGHADI,CHANDPUR SADAR,CHANDPUR METRO
CPSDR25,90.6642776,23.30588952,5002.3,8.1,CPSDR,0.81,7.26,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Kazir Bazar_GP,COMILLA,BISHNUPUR,CHANDPUR SADAR,CHANDPUR METRO
CPSDR31,90.69635959,23.26000052,8194.6,8.7,CPSDR,0.81,7.26,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Baburhat2,COMILLA,ASHIKATI,CHANDPUR SADAR,CHANDPUR METRO
CPSDR32,90.661194,23.198139,3381.0,7.6,CPSDR,0.81,7.26,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Raghunathpur,COMILLA,SAKHUA,CHANDPUR SADAR,CHANDPUR METRO
CPSDR33,90.70000959,23.23497051,4144.7,7.1,CPSDR,0.81,7.26,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Maishadi_Chandpur Sadar,COMILLA,MAISHADI,CHANDPUR SADAR,CHANDPUR METRO
CPSDR35,90.7066596,23.27446052,3914.6,6.8,CPSDR,0.81,7.26,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Hossainpur,COMILLA,ASHIKATI,CHANDPUR SADAR,CHANDPUR METRO
CPSDR37,90.714487,23.262768,8060.4,8.4,CPSDR,0.81,7.26,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Chandkhar Bazar,COMILLA,ASHIKATI,CHANDPUR SADAR,CHANDPUR METRO
CPSDR40,90.67617959,23.26888052,4829.3,6.9,CPSDR,0.81,7.26,High LTE traffic.10 Mbps<=Throughput<= 5Mbps,Pathalia,COMILLA,KALYANPUR,CHANDPUR SADAR,CHANDPUR METRO
